player1_name,player1_age,player1_height,player1_ranking_points,player1_elo,winner_hand_1,winner_hand_2,player1_wins,player1_losses,player1_total_games,player1_W/total_games,player1_Wins_per_surface,player1_Losses_per_surface,player1_total_games_per_surface,player1_W/total_games_per_surface,player1_won_h2h,player2_name,player2_age,player2_height,player2_ranking_points,player2_elo,loser_hand_1,loser_hand_2,player2_wins,player2_losses,player2_total_games,player2_W/total_games,player2_Wins_per_surface,player2_Losses_per_surface,player2_total_games_per_surface,player2_W/total_games_per_surface,player2_won_h2h,games_h2h,player1_winrate,surface_1,surface_2,draw_size_1,draw_size_2,draw_size_3,draw_size_4,draw_size_5,best_of_3,round_1,round_2,round_3,round_4,round_5,round_6,round_7,outcome
Nicolas Alvarez,23.7316906229,,119.0,1571.1458369280645,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Henri Laaksonen,27.920602327199997,,400.0,1510.8793727828615,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Altug Celikbilek,23.482546201199998,,119.0,1508.405635713263,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Ben Patael,22.7488021903,,45.0,1484.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Illya Marchenko,32.4818617385,185.0,240.0,1453.5252860057262,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Tung Lin Wu,21.8069815195,,209.0,1516.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Luis David Martinez,30.8062970568,,,1503.5215830409916,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Ajeet Rai,21.1197809719,,13.0,1499.263693206478,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jesse Flores,24.922655715300003,,6.0,1500.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Alexandar Lazarov,22.3189596167,,51.0,1461.675816025667,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marcelo Arevalo,29.3744010951,,82.0,1616.0900457428288,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Rowland Phillips,26.1054072553,,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Aleksandre Metreveli,26.559890486,,44.0,1496.6988057137553,0.0,0.0,1.0,2.0,3.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,Kristjan Tamm,21.711156741999996,,24.0,1500.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Malek Jaziri,36.114989733099996,185.0,181.0,1459.816973351357,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0,Franz Luna Lavidalie,22.4065708419,,,1481.0524911610607,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ismael Changawa Ruwa Mzai,23.6824093087,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,David Agung Susanto,28.6160164271,,3.0,1400.5071983433966,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ernests Gulbis,31.5044490075,190.0,321.0,1524.6320965209752,0.0,1.0,2.0,2.0,4.0,50.0,2.0,2.0,4.0,50.0,0,Karim Mohamed Maamoun,28.898015058200002,,90.0,1476.1337849850577,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phuong Van Nguyen,19.0088980151,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Adam Moundir,24.8514715948,,69.0,1488.4989639515063,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Petros Tsitsipas,19.5975359343,,6.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Jeson Patrombon,26.932238193000003,,2.0,1465.588757461982,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Pak Long Yeung,25.045859000700002,,11.0,1484.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Jerzy Janowicz,29.300479123899997,203.0,68.0,1624.6333320976642,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Benjamin Lock,26.995208761100002,,79.0,1538.7991119751034,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Amer Naow,25.1663244353,,,1500.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Juan Ignacio Londero,26.546201231999998,,832.0,1594.8923158646087,0.0,0.0,7.0,6.0,13.0,53.84615384615385,7.0,4.0,11.0,63.63636363636363,0,Daniel Elahi Galan,23.704312115,,379.0,1517.4554473030882,0.0,1.0,1.0,4.0,5.0,20.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
John Millman,30.7159479808,183.0,1071.0,1682.3458295158916,0.0,1.0,7.0,5.0,12.0,58.333333333333336,7.0,5.0,12.0,58.333333333333336,0,Thiago Monteiro,25.7549623546,,699.0,1518.2614726571214,1.0,0.0,6.0,7.0,13.0,46.15384615384615,1.0,3.0,4.0,25.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Pablo Cuevas,34.165639972600005,180.0,857.0,1577.25760654853,0.0,1.0,6.0,9.0,15.0,40.0,2.0,5.0,7.0,28.571428571428573,0,Dennis Novak,26.5106091718,,686.0,1514.53485925992,0.0,1.0,3.0,6.0,9.0,33.333333333333336,3.0,6.0,9.0,33.333333333333336,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Attila Balazs,31.427789185500004,180.0,715.0,1588.5349621455791,0.0,1.0,4.0,3.0,7.0,57.142857142857146,4.0,3.0,7.0,57.142857142857146,0,Kimmer Coppejans,26.0643394935,,343.0,1441.325764800051,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Sumit Nagal,22.5434633812,,423.0,1436.596049087342,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Marin Cilic,31.425051334699997,198.0,1225.0,1741.7066617189482,0.0,1.0,7.0,4.0,11.0,63.63636363636363,7.0,4.0,11.0,63.63636363636363,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jiri Vesely,26.6447638604,,785.0,1620.0416037816346,1.0,0.0,6.0,1.0,7.0,85.71428571428571,1.0,0.0,1.0,100.0,0,Andrej Martin,30.4476386037,180.0,629.0,1536.7833894808477,0.0,1.0,3.0,5.0,8.0,37.5,3.0,5.0,8.0,37.5,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Egor Gerasimov,27.3045859001,,744.0,1746.962719312201,0.0,1.0,8.0,3.0,11.0,72.72727272727273,8.0,3.0,11.0,72.72727272727273,0,Jan Lennard Struff,29.853524982899998,,1315.0,1713.4267953336732,0.0,1.0,7.0,7.0,14.0,50.0,7.0,7.0,14.0,50.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alexander Bublik,22.7077344285,,965.0,1681.8143183562036,0.0,1.0,10.0,8.0,18.0,55.55555555555556,10.0,8.0,18.0,55.55555555555556,0,Robin Haase,32.9062286105,190.0,305.0,1607.9713880026566,0.0,1.0,3.0,1.0,4.0,75.0,3.0,1.0,4.0,75.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Alejandro Tabilo,22.7488021903,,290.0,1525.601287100592,0.0,1.0,3.0,2.0,5.0,60.0,2.0,1.0,3.0,66.66666666666667,0,Mikael Ymer,21.478439425100003,,759.0,1590.4601976540084,1.0,0.0,5.0,5.0,10.0,50.0,5.0,5.0,10.0,50.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tommy Paul,22.7926078029,,894.0,1633.0943617623434,0.0,1.0,8.0,5.0,13.0,61.53846153846154,8.0,5.0,13.0,61.53846153846154,0,Denis Istomin,33.483915126599996,188.0,339.0,1486.498707067657,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Lloyd Harris,23.017111567399997,,616.0,1632.2166528831974,0.0,1.0,6.0,5.0,11.0,54.54545454545455,6.0,5.0,11.0,54.54545454545455,0,Damir Dzumhur,27.783709787800003,172.0,524.0,1518.4401482187595,0.0,1.0,1.0,5.0,6.0,16.666666666666668,1.0,5.0,6.0,16.666666666666668,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hugo Dellien,26.7104722793,,638.0,1498.3373580513276,0.0,1.0,3.0,5.0,8.0,37.5,3.0,4.0,7.0,42.857142857142854,0,Roberto Cid,26.5051334702,,229.0,1426.184799365885,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Wishaya Trongcharoenchaikul,24.900752909,,35.0,1578.269102856163,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Benjamin Hassan,25.073237508600002,,109.0,1580.5089493783507,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pedro Sousa,31.7645448323,180.0,522.0,1480.2969348145905,0.0,1.0,4.0,2.0,6.0,66.66666666666667,0.0,0.0,0.0,,0,Laurynas Grigelis,28.550308008200002,183.0,59.0,1453.3481018964676,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Harri Heliovaara,30.7433264887,,37.0,1461.979744892773,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Gerardo Lopez Villasenor,24.8076659822,,54.0,1469.5281836345143,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lukas Hellum Lilleengen,19.2936344969,,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Kaipo Marshall,17.9493497604,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Henri Laaksonen,27.920602327199997,,400.0,1529.6272412544067,0.0,1.0,1.0,3.0,4.0,25.0,1.0,0.0,1.0,100.0,0,Juan Pablo Varillas,24.4052019165,,403.0,1462.660521175241,0.0,1.0,2.0,1.0,3.0,66.66666666666667,2.0,1.0,3.0,66.66666666666667,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Edan Leshem,22.954140999299998,,107.0,1460.717296213313,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Cem Ilkel,24.5311430527,,257.0,1371.0593537603079,0.0,1.0,1.0,2.0,3.0,33.333333333333336,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Tung Lin Wu,21.8069815195,,209.0,1529.1535462834474,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Sergiy Stakhovsky,34.1519507187,193.0,307.0,1512.1896465876769,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jose Rubin Statham,32.8542094456,183.0,,1388.528933816604,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Brandon Perez,20.1314168378,,1.0,1484.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jesse Flores,24.922655715300003,,6.0,1482.242229486034,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Dimitar Kuzmanov,26.5954825462,,126.0,1502.8353263678086,0.0,0.0,3.0,1.0,4.0,75.0,3.0,1.0,4.0,75.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marcelo Arevalo,29.3744010951,,82.0,1626.9343583212587,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Blaise Bicknell,,,3.0,1510.8068931710548,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Zura Tkemaladze,19.742642026,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Kristjan Tamm,21.711156741999996,,24.0,1515.847978959762,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Malek Jaziri,36.114989733099996,185.0,181.0,1476.793689135774,0.0,1.0,1.0,2.0,3.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,Wilfredo Gonzalez,27.151266256,,7.0,1521.823718440961,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kevin Cheruiyot,22.0917180014,,1.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Gunawan Trismuwantara,17.144421629,,,1500.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ernests Gulbis,31.5044490075,190.0,321.0,1538.413060826962,0.0,1.0,3.0,2.0,5.0,60.0,3.0,2.0,5.0,60.0,0,Mohamed Safwat,29.4510609172,183.0,407.0,1460.7180513924736,0.0,1.0,1.0,2.0,3.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Thehan Sanjaya Wijemanne,16.1971252567,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Adolfo Daniel Vallejo,,,,1499.8427223050198,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Stefanos Tsitsipas,21.5550992471,,4745.0,1951.8366364008546,0.0,1.0,17.0,6.0,23.0,73.91304347826087,1.0,0.0,1.0,100.0,0,Jeson Patrombon,26.932238193000003,,2.0,1451.168292240716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Wai Yu Kai,18.9514031485,,,1483.6495712312146,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Maks Kasnikowski,16.6570841889,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Benjamin Lock,26.995208761100002,,79.0,1553.0197374482539,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Hazem Naw,20.167008898,,,1514.5641271217237,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Ruben Bemelmans,32.1314168378,,215.0,1500.651972065938,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,Marton Fucsovics,28.0629705681,,692.0,1638.9300422692108,1.0,0.0,6.0,5.0,11.0,54.54545454545455,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dominik Koepfer,25.842573579699998,,643.0,1525.7642581261643,1.0,0.0,1.0,2.0,3.0,33.333333333333336,1.0,2.0,3.0,33.333333333333336,0,Daniil Ostapenkov,16.8186173854,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Manuel Sanchez,29.155373032199996,,17.0,1494.7875251087573,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Otto Virtanen,18.6967830253,,24.0,1481.7718574539076,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Illya Marchenko,32.4818617385,185.0,240.0,1440.3717397222788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,Chun Hsin Tseng,18.5653661875,,159.0,1525.6775603023987,0.0,1.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rodrigo Crespo Piedra,18.7542778919,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Alexander Donski,21.5852156057,,44.0,1487.3792928590913,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Holger Rune,16.8432580424,,15.0,1509.9317606026761,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Quinton Vega,27.2744695414,,,1483.520472432355,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Nikoloz Davlianidze,20.167008898,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Daniil Glinka,19.8056125941,,11.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Robert Strombachs,20.462696783,,29.0,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Amr Elsayed Abdou Ahmed Mohamed,20.9965776865,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Eric Jr. Olivarez,21.8726899384,,,1500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Petros Tsitsipas,19.5975359343,,6.0,1514.4204652212659,0.0,0.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,100.0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Filip Krajinovic,28.490075290900002,185.0,1343.0,1784.1322108036989,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Salvatore Caruso,27.6906228611,,597.0,1509.6078958417577,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Norbert Gombos,30.031485284099997,,522.0,1454.53714480745,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Marton Fucsovics,28.542094455900003,,692.0,1648.8783111196312,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Grigor Dimitrov,29.2758384668,188.0,1850.0,1762.5095126896033,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Ugo Humbert,22.1629021218,,1111.0,1671.9556896351696,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Andrey Rublev,22.844626967800004,,2234.0,1896.4702867662281,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Daniel Evans,30.2559890486,175.0,1359.0,1756.9011449470902,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Milos Raonic,29.659137577,196.0,1350.0,1758.5475820485697,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Sam Querrey,32.8815879535,198.0,1045.0,1731.0750622015446,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Frances Tiafoe,22.5927446954,,700.0,1602.2933088128334,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Andy Murray,33.2785763176,190.0,412.0,1857.564695522462,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kevin Anderson,34.2696783025,203.0,445.0,1843.0584323016058,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Kyle Edmund,25.626283367600003,,1050.0,1743.7495875282068,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Adrian Mannarino,32.1533196441,183.0,1191.0,1633.4403401420088,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,John Millman,31.195071868600003,183.0,1071.0,1691.3052884224421,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
John Isner,35.329226557199995,206.0,1760.0,1715.4691300628401,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Hubert Hurkacz,23.5318275154,,1353.0,1701.0117665698547,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Casper Ruud,21.6728268309,,1279.0,1686.2538429233878,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Diego Schwartzman,28.0219028063,170.0,2265.0,1766.899384063507,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Reilly Opelka,22.989733059499997,,1177.0,1713.8263128185652,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Cameron Norrie,25.004791238899998,,712.0,1548.2776012881852,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Sebastian Korda,20.1368925394,,220.0,1482.516155661393,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,Emil Ruusuvuori,21.3963039014,,584.0,1521.085950322428,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
